id,commercial_name,county_code,full_address,UTMx,UTMy,latitude,longitude
cens-0806730008-305,Serralleria TotMetall,24.0,"C HOSTALETS DELS s/n, 08540 Centelles",435579.0,4628012.0,41.8013076,2.2245445
cens-0806730008-300,Promo Regals,24.0,"AV FONT DEL MARÇÓ 20, 08540 Centelles",434890.0,4627322.0,41.795037,2.2163272
cens-0828300000-51,FEM RETOLACIO,24.0,"C SEVA 47, 08551 Tona",436173.61,4633023.33,41.846489,2.2311616
cens-0828450006-2784,GARCIA CORONAS SCP,21.0,"C/ D, polígon industrial CAN VERDALET 90, 08490 TORDERA",476399.0,4617402.0,41.7080086,2.7163177
cens-0820420002-412,TALLERES VALVERDE,11.0,"TRSSI PRAT DE LA RIBA 40, 08849 Sant Climent de Llobregat",416367.0,4576642.0,41.3368709,2.0004712
cens-0820420002-714,"AUTO SEFD 73,S.L.",11.0,"C MOLL 40, 08849 Sant Climent de Llobrega",416500.0,4576643.0,41.3368937,2.0020604
cens-0803700000-424,"Steelser Technical Group & Solutions, SL",24.0,"c. Doctor Sant Martí 12, 08506 Calldetenes",440439.0,4641856.0,41.9263708,2.2816469
cens-0819180001-1060,"HIDRAULICA Y MECANICA SALLENTINA, S.L",7.0,"C RAMON ESTEVE 11-15, NAUS 1-3, 08650 SALLENT",408373.55,4629409.73,41.8112177,1.896898
cens-0813110007-24,Automòbils Camprubí,24.0,"CTRA RIBES 39, baixos, 08585 Montesquiu",434464.0,4662322.0,42.1102123,2.2073041
cens-0815930008-2441,BIKE PARETS,41.0,"AV ESTACIO 9, 08150 Parets del Vallès",435363.66,4600771.94,41.5559532,2.2249022
cens-0802290004-2379,Certio ITV,14.0,"CAMI SANT BARTOMEU S/N, 08600 Berga",403092.77,4660418.53,42.0898238,1.8282309
cens-0802290004-3075,Automobils Casas,14.0,"C COMTE OLIBA 42, BXS, 08600 Berga",404357.51,4661151.26,42.096577,1.8434008
cens-0802290004-2990,Automecanica Moi-Auto,14.0,"PG VILA DE CASSERRES 08, BXS, 08600 Berga",405512.0,4661883.0,42.1033061,1.857241
cens-0802290004-2611,Divermun,14.0,"C PRAT DE LA RIBA 15, BXS 1, 08600 Berga",404456.0,4661171.0,42.0967668,1.8445884
cens-0802290004-2460,Automecanica R. Pons,14.0,"C GRAN VIA 111, BXS, 08600 Berga",404976.19,4661905.36,42.1034427,1.8507584
cens-0802290004-2809,CENTRE AUTOEQUIP BERGA 2007 SL,14.0,"PG VILA DE CASSERRES 11, 08600 Berga",405542.08,4661800.42,42.1025661,1.857618
cens-0802290004-2787,Noet Automocio,14.0,"CTRA SANT FRUITOS DE BAGES 25, BXS, 08600 Berga",404628.56,4661337.04,42.0982829,1.8466476
cens-0802290004-2649,Nissan,14.0,"C CAMI GARRETA (POLIGONO INDUSTRIAL) 05, 08600 Berga",403088.35,4660441.87,42.0900334,1.8281736
cens-0802290004-2461,Automecanca Jordi,14.0,"CAMI SANT BARTOMEU 39, 08600 Berga",402878.0,4660517.0,42.0906839,1.8256182
cens-0802290004-2482,Cristalbox,14.0,"C ALTARRIBA I GODOLA 17, 08600 Berga",404795.93,4661755.36,42.1020701,1.8486031
cens-0802290004-3050,Comellas Import,14.0,"C COMTE OLIBA 20, BXS, 08600 Berga",404251.93,4661270.31,42.0976361,1.8421048
cens-0802290004-2582,"Tallers Freixa, S.L.",14.0,"C CAMI GARRETA (POLIGONO INDUSTRIAL) 58, 08600 Berga",402867.44,4660770.49,42.0929652,1.8254484
cens-0802290004-3062,Rodri Bergueda SL,14.0,"AV CANAL INDUSTRIAL S/N, 08600 Berga",405012.53,4662066.81,42.1049009,1.8511716
cens-0802290004-3212,Automecanica Jordi,14.0,"C COMTE OLIBA 19, BXS, 08600 Berga",404294.8,4661252.43,42.0974804,1.842626
cens-0802290004-3172,Auto Electricitat Armengau,14.0,"C ROSER 54, BXS, 08600 Berga",404250.16,4661459.39,42.0993386,1.8420524
cens-0802290004-3104,Tember,14.0,"C RASA CANYET 22, BXS, 08600 Berga",404067.93,4661466.17,42.0993774,1.8398479
cens-0802290004-3064,Auto Passione,14.0,"PG RASA DELS MOLINS 27, 08600 Berga",404781.0,4661724.0,42.1017859,1.8484277
cens-0802290004-3121,InoxFer,14.0,"C PIO BAROJA 16, BXS, 08600 Berga",404351.57,4661210.52,42.0971099,1.8433193
cens-0802290004-3543,Ford,14.0,"C PAU PICASSO 02, BXS, 08600 Berga",404544.98,4661335.93,42.0982627,1.8456373
cens-0802290004-3713,TALLER REPARACIÓ,14.0,"C CAMI GARRETA (POLIGONO INDUSTRIAL) 79, 08600 BERGA",402805.91,4660922.38,42.0943254,1.8246792
cens-0802290004-3805,"AUTOMECANICA PEDRAFORCA, SCP",14.0,"C GISCLARENY 03, 08600 Berga",405203.5,4661796.21,42.1024873,1.8535247
cens-0802290004-3906,"Motor Drive Berguedà, S.L.",14.0,"C LLUIS COMPANYS 04, 08600 Berga",404443.27,4661238.8,42.0973757,1.8444234
cens-0821400000-735,TORRES SERVICIOS TECNICOS,21.0,"C Eduard Calvet i Pinto 2, 6, 08339 Vilassar de Dalt",447166.0,4596079.6,41.5145563,2.366835
cens-0815930008-1378,REPMAN,41.0,"C GARBI 12, 08150 Parets del Vallès",437140.17,4601714.42,41.5645834,2.246105
cens-0802290004-2759,Generalitat de Catalunya,14.0,"C CAMI GARRETA (POLIGONO INDUSTRIAL) S/N, 08600 Berga",402997.0,4660831.76,42.093533,1.8270046
cens-0802290004-3152,Electrica Orriols,14.0,"C COMTE OLIBA 33, BXS, 08600 Berga",404362.93,4661175.82,42.0967988,1.8434623
cens-0802290004-2585,Maquinaria Enric Joan,14.0,"C CAMI GARRETA (POLIGONO INDUSTRIAL) 26 Bis, 08600 Berga",402944.0,4660553.0,42.0910163,1.8264101
cens-0802290004-2428,Mecber,14.0,"C CAMI CAN BALLUS (POLIGONO INDUSTRIAL) 126, 1-A, 08600 Berga",402542.0,4660613.0,42.0915067,1.8215401
cens-0802290004-2992,Construccions Metal·liques Canal,14.0,"C CAMI GARRETA (POLIGONO INDUSTRIAL) 31, 08600 Berga",402913.59,4660606.0,42.0914898,1.8260336
cens-0806890004-153,COMPRESORES RECOM,11.0,"C JOAN TORRUELLA I URPINA 15, 08758 Cervelló",413161.15,4583582.89,41.3990436,1.9611689
cens-0823620002-258,TECNOTELECOM,3.0,"C GENERAL WEYLER 1, 08777 Sant Quintí de Mediona",388401.07,4590982.0,41.4626194,1.663673
cens-0804780001-535,MONTRAVETA,7.0,"BARRI DE COMA 8, 08261 Cardona",391173.69,4641376.48,41.9167992,1.6876729
cens-0816140003-790,Autotaller garatge Bosch,6.0,"Avda Barcelona 9, 08784 Piera",396476.92,4597134.83,41.5191113,1.7592967
cens-0816140003-792,Tallers Piera 1989 SL,6.0,"Cr Tarragona 151, 08784 Piera",396120.37,4597443.43,41.5218442,1.7549712
cens-0806730008-285,Euro Repar,24.0,"PG SANT FELIU DE CODINES 25-27, 08540 Centelles",435042.57,4628066.72,41.8017566,2.2180819
cens-0822270005-210,TALLERS CALLIS,3.0,"C MASQUEFA 21, 08791 Sant Llorenç d'Hortons",401598.0,4591320.0,41.4673905,1.8216086
cens-0820210007-3226,Taller J. Calls,41.0,"C AMADEU VIVES 014, 08470 Sant Celoni",457825.07,4614979.5,41.6854214,2.4932384
cens-0820210007-413,AUTO RIELLS,41.0,"C SANTA ROSA 026-028, 08470 Sant Celoni",457644.75,4615188.46,41.6872939,2.4910569
cens-0804250006-14,TALLERS AUTO-CÀNOVES,41.0,"CASA FERRER BRUGUERA 89, 08445 Cànoves i Samalús",445237.0,4615779.0,41.6918558,2.3419189
cens-0804250006-9,TALLER LES PUNGOLES,41.0,"CASA JOAN GURI 60, 08445 Cànoves i Samalús",447060.0,4613640.0,41.6727137,2.3640141
cens-0810000000-142,AUTOSERVICE,24.0,"C NARCIS MONTURIOL 19, 08503 Gurb",437556.69,4643652.85,41.9423308,2.2466963
cens-0810000000-75,PLANXISTERIA AYATS SCP,24.0,"C COLON 10-12, 08503 Gurb",437081.22,4643495.76,41.9408782,2.2409776
cens-0810000000-173,MAN TRUCK & BUS IBERIA SLU,24.0,"C POLVORI (EL) 9, 08503 Gurb",438240.09,4644282.89,41.9480588,2.254874
cens-0810000000-200,VICOLOR,24.0,"C SANT ROC 15, 08503 Gurb",437034.2,4643513.74,41.9410364,2.2404085
cens-0810000000-84,AUTOPINTURA,24.0,"C COLON 27-29, 08503 Gurb",437069.54,4643464.22,41.9405932,2.2408401
cens-0810000000-597,RODAVIC PINTURA,24.0,"C BARCELONA 52, 08503 Gurb",437445.25,4643414.7,41.9401771,2.2453774
cens-0810000000-526,MERCEDES BENZ - STERN MOTOR,24.0,"C BLAT 2, 08503 Gurb",437833.36,4645258.53,41.9568135,2.2498642
cens-0810000000-126,AUTO ELECTRIC GURB,24.0,"C LLEIDA 8, 08503 Gurb",437501.46,4643440.78,41.9404165,2.2460526
cens-0810000000-185,FIRSTSTOP,24.0,"C SABASSONA  31, 08503 Gurb",437758.92,4644107.58,41.9464421,2.2490878
cens-0810000000-24,"MICHELIN SERVEIS I ACCESSORIS DE GURB, S.L.",24.0,"C BARCELONA 2-4, 08503 Gurb",437387.91,4643655.35,41.9423399,2.2446601
cens-0810000000-198,J.BORDALLO,24.0,"C SANT ROC 11, 08503 Gurb",437051.18,4643529.46,41.9411793,2.2406117
cens-0810000000-49,RODAVIC PLANXISTERIA,24.0,"C BARCELONA 41, 08503 GURB",437445.25,4643414.7,41.9401771,2.2453774
cens-0810000000-71,BLANCAFORT MOTOR,24.0,"C COLON 6, 08503 Gurb",437115.47,4643530.06,41.9411899,2.2413871
cens-0810000000-178,AUTO TECNIC GURB,24.0,"CTRA SANT BARTOMEU DEL GRAU 5, 08503 Gurb",437173.95,4643528.57,41.9411811,2.2420927
cens-0810000000-195,GURB MOTOR,24.0,"C SANT ROC 3, 08503 Gurb",437080.25,4643557.92,41.941438,2.2409593
cens-0810000000-260,GARATGE ESTACIO,24.0,"CTRA SANT HIPOLIT B 521 PK 4.15, 08503 Gurb",437953.86,4644189.14,41.947192,2.2514308
cens-0810000000-23,TALLER J.MOLIST,24.0,"C BARCELONA 1, 08503 Gurb",437412.52,4643811.0,41.9437437,2.2449404
cens-0810000000-504,JOHN DEERE VERNIS & TABERNER EQUIPS,24.0,"CTRA SANT BARTOMEU DEL GRAU PK 1, 08503 Gurb",437194.54,4643499.43,41.9409203,2.2423442
cens-0810000000-607,"CM MOTOR, SCP",24.0,"C SANT JORDI 4, 08503 Gurb",437166.98,4643495.71,41.9408846,2.2420121
cens-0815930008-1507,NOU CAR TALLERS,41.0,"C BESOS 1, 08150 Parets del Vallès",435966.05,4600666.39,41.555051,2.2321364
cens-0815930008-2276,GARATGE JAM,41.0,"C RAMON I CAJAL 21, 08150 Parets del Vallès",435909.68,4601387.31,41.5615396,2.2313836
cens-0802910007-184,TALLERS ZAMORA,21.0,"C CAMI DEL MIG 116, 08349 Cabrera de Mar",450303.34,4596922.32,41.5223475,2.4043614
cens-0802910007-264,LUCAS-REIXACH,21.0,"C CAMI DEL MIG 62-64, NAU 1B, 08349 Cabrera de Mar",450977.23,4597301.53,41.5258047,2.412407
cens-0815930008-2717,CAR CONDAL,41.0,"AV CATALUNYA 236, 08150 Parets del Vallès",436387.81,4603190.65,41.5778198,2.2369261
cens-0815930008-2749,DMA AUTOMOCION,41.0,"C RAMON I CAJAL 27, 08150 Parets del Vallès",435911.2,4601419.5,41.5618296,2.2313984
cens-0820420002-508,AUTO-SEFD 73,11.0,"C MOLL 40, BX, 08849 Sant Climent de Llobregat",416427.0,4576447.0,41.3351209,2.001215
cens-0820420002-543,AUTOTALLER ROUREDA,11.0,"C ROUREDA 20-22, BX, 08849 Sant Climent de Llobregat",416141.0,4576434.0,41.3349741,1.9977993
cens-0820210007-478,Euromaster Pneumàtics Sant Celoni,41.0,"CTRA C-251 km 21,75, 08470 Sant Celoni",458757.26,4615825.2,41.6930874,2.5043804
cens-0813850006-350,TALLER COLOMER,42.0,"CTRA VIC, 08180 Moià",426244.12,4629254.58,41.8116849,2.1120353
cens-0813850006-379,RODI MOTOR SERVICES,42.0,"RONDA BÒBILA (DE LA) 22, 08180 Moià",426681.6,4629404.07,41.8130718,2.1172832
cens-0828300000-146,AUTOMOBILS VILARDELL,24.0,"AV MONTSENY 9, BXS, 08551 Tona",435857.36,4633147.67,41.8475833,2.227339
cens-0828300000-99,AUTO TONA,24.0,"C ANSELM CLAVE 3, 08551 Tona",436051.14,4633713.01,41.8526906,2.229612
cens-0828300000-361,IDENTICA PLANXISTERIA TONA,24.0,"C INDUSTRIA 21-23, BXS, 08551 Tona",436495.64,4633612.02,41.8518168,2.2349772
cens-0828300000-505,TALLERS GALI,24.0,"C OSONA 14, 08551 Tona",436548.78,4633722.99,41.8528205,2.2356054
cens-0828300000-495,TECNO CENTRO JOSEP VILA,24.0,"C INDUSTRIA 30, 08551 Tona",436586.06,4633599.98,41.8517156,2.2360677
cens-0828300000-556,RODI MOIÀ S.L,24.0,"CTRA C-17 KM-58, 08551 Tona",436263.52,4632946.94,41.8458083,2.2322528
cens-0820210007-1450,AUDI-VOLKSWAGEN-SKODA,41.0,"C DOCTOR TRUETA 022-024, 08470 Sant Celoni",457390.77,4614900.13,41.6846833,2.4880258
cens-0820210007-1527,Mecànica Salvador,41.0,"VIAL PARAL.LEL km 56,100, nau 3, 08470 Sant Celoni",457682.0,4614917.2,41.6848526,2.4915237
cens-0820210007-3088,AUTOCENTER PADDOCK,41.0,"CTRA COMARCAL C-35 km 56,400, 08470 Sant Celoni",458023.27,4615223.07,41.6876257,2.4956026
cens-0820210007-829,Tallers DUBA,41.0,"C ROQUES BLANQUES 008, 08470 Sant Celoni",458325.0,4615359.0,41.6888658,2.4992186
cens-0828300000-384,CASAS,24.0,"C DOCTOR BAYES 21, 08551 Tona",436015.9,4633971.13,41.8550124,2.2291595
cens-0820210007-2973,Central del pneumàtic,41.0,"CTRA OLZINELLES 004, local S01, 08470 Sant Celoni",457457.04,4614621.1,41.6821737,2.4888419
cens-0820210007-2702,Taller Salvador,41.0,"C ESTEVE BRUNELL 050, 08470 Sant Celoni",456891.04,4614988.56,41.6854529,2.4820151
cens-0816140003-786,Tallers D.Solà,6.0,"Cr Indústria 62-64, 08784 Piera",396083.03,4597535.83,41.5226714,1.7545079
cens-0828300000-1208,MECANIC,24.0,"C GOULES 4, BXS, 08551 Tona",436496.87,4633577.03,41.8515018,2.2349958
cens-0828300000-1196,PICO MOTOR,24.0,"C BALENYA 13, 08551 Tona",436129.16,4632850.92,41.8449327,2.2306448
cens-0810690004-7243,Taller M.G. Auto,41.0,"C VILALBA 5, 08450 Llinars del Vallès",452957.77,4612126.52,41.6594522,2.4349817
cens-0815930008-2188,AUTOFELIX,41.0,"C COMTE MONTEMOLIN 9, 08150 Parets del Vallès",435733.99,4601247.58,41.560267,2.2292917
cens-0815930008-2159,IRUÑA - VALLHONRAT,41.0,"AV CATALUNYA 178, 08150 Parets del Vallès",436018.84,4602269.29,41.569492,2.2325986
cens-0823310007-90,GARATGE VERDAGUER,24.0,"AV JOAN MARAGALL 12, 08572 Sant Pere de Torelló",441655.01,4658362.33,42.0751196,2.294672
cens-0823620002-99,"TALLERS SANT QUINTI, SL",3.0,"AV MONTSERRAT 7, 1, 08777 Sant Quintí de Mediona",388759.71,4590887.3,41.4618164,1.6679838
cens-0802910007-41,9 ERG AUTOMOCIÓ,21.0,"C CAMI DEL MIG 102, 50, 08349 Cabrera de Mar",450323.97,4596959.82,41.5226866,2.4046056
cens-0802910007-462,SERVICIO RÁPIDO DEL AUTOMÓVIL,21.0,"CTRA NACIONAL II 644, 08349 Cabrera de Mar",451787.12,4596787.84,41.521227,2.4221552
cens-0802910007-176,NEUMATICSOCASIO,21.0,"C CAMI DEL MIG 25, LOCAL 4, 08349 Cabrera de Mar",451410.88,4597631.33,41.5288016,2.4175779
cens-0802910007-272,ELECTROMÒBIL AGUSTÍ,21.0,"RONDA NARCIS MONTURIOL 42, 08349 Cabrera de Mar",451293.41,4597823.82,41.5305283,2.4161543
cens-0802910007-271,TALLER DE REPARACIO CABRERA,21.0,"C CAMI DEL MIG 62-64, NAU 4 A, 08349 Cabrera de Mar",451020.36,4597338.84,41.5261434,2.4129209
cens-0807490004-230,TALLERS CALBET,17.0,"C ESTACIO 14, 08880 Cubelles",388689.98,4562564.4,41.2067474,1.672339
cens-0807490004-632,TALLERS MOTOR LAB,17.0,"AV GARRAF 40, 08880 Cubelles",386647.8,4561801.61,41.1995947,1.6481286
cens-0807490004-345,AUTOCUBELLES,17.0,"AV GARRAF 11, 08880 Cubelles",386909.2,4561818.15,41.1997802,1.6512422
cens-0815930008-2698,MAGIC & TOOLS,41.0,"C BASSA 15, 08150 Parets del Vallès",437737.52,4603521.47,41.5809057,2.2530811
cens-0807490004-50,AUTO TALLERS J.ROMERO,17.0,"PL MELCIOR GUELL 2, 08880 Cubelles",388727.29,4562869.73,41.2095022,1.6727284
cens-0807490004-350,CACTUS GARAGE,17.0,"C MAESTRAT 20, 08880 Cubelles",386832.74,4561710.86,41.1988033,1.6503504
cens-0802910007-164,BOSCH SERVICE,21.0,"C CASA DE CAMP 9, 08349 Cabrera de Mar",450198.43,4596946.72,41.5225608,2.4031021
cens-0802910007-373,TALLERS KNORR-BREMSE,21.0,"C CORTS (LES) 33, 08349 Cabrera de Mar",450234.98,4597008.37,41.5231184,2.403535
cens-0810000000-680,MECANICA SANCHEZ,24.0,"C NARCIS MONTURIOL 4, 08503 Gurb",437476.88,4643619.07,41.9420202,2.2457372
cens-0806730008-320,F. Simon,24.0,"C TORRES I BAGES 1, 08540 Centelles",434915.36,4627305.93,41.7948943,2.2166342
cens-0815930008-2362,MOTOS PARETS,41.0,"AV CATALUNYA 171, 08150 Parets del Vallès",435865.41,4602169.18,41.5685781,2.2307692
cens-0828300000-574,TONA MOTOR,24.0,"C DOCTOR BAYES 27, 08551 Tona",436022.8,4633995.78,41.855235,2.22924
cens-0828300000-188,NON STOP BIKES,24.0,"C BONAVISTA 34, 08551 Tona",436215.29,4632815.48,41.8446204,2.231686
cens-0802910007-159,OFF ROAD CENTER,21.0,"C CORTS (LES) 28, 08349 Cabrera de Mar",450327.94,4597013.12,41.5231669,2.4046488
cens-0810690004-7929,A dues Rodes,41.0,"Rd Collsabadell - (Passatge privat Moixerugues) 17, nau 13, 08450 LLINARS DEL VALLES",451446.09,4610920.72,41.648501,2.4169239
cens-0807490004-638,BOX-GP,17.0,"C PENEDES 44, 08880 Cubelles",386400.54,4561870.0,41.200176,1.6451678
cens-0806730008-274,Aspa Instal·lacions,24.0,"C SANT JOSEP 7, 08540 Centelles",435358.0,4627495.0,41.7966334,2.2219408
cens-0810000000-608,RIALTEC,24.0,"C NARCIS MONTURIOL 20, 08503 Gurb",437601.19,4643608.71,41.9419368,2.2472378
cens-0806890004-254,WALLNER GROUP,11.0,"C ULL DE LLEBRE 40, 08758 Cervelló",415588.57,4584060.07,41.4035997,1.9901365
cens-0810000000-166,CLAAS AGRIGURB,24.0,"CL PIRINEU 18, 08503 Gurb",437660.38,4643625.68,41.9420943,2.24795
cens-0828300000-9,MAQUINARIA AGRICOLA MIR,24.0,"C ANTONI FIGUERAS 92, 08551 Tona",436248.62,4633157.12,41.8477,2.2320507
cens-0802910007-401,GERMANS HOMS,21.0,"C JOSEP TRUETA 1, 08349 Cabrera de Mar",451523.33,4597846.84,41.5307496,2.4189084
cens-0828450006-2834,KD CAMPING,21.0,"c/ C Polígon industrial Can Verdalet 48, 08490 TORDERA",476348.0,4617524.0,41.7091059,2.7156999
cens-0802910007-304,MÍSTER MINIT,21.0,"CTRA NACIONAL II 644, LOCAL 14, 08349 Cabrera de Mar",451749.81,4596603.16,41.5195613,2.4217228
cens-0816140003-813,Electro hidraulica Anoia,6.0,"Avda Carretera d'Igualada 115, 08784 Piera",395608.34,4598336.57,41.5298207,1.7486808
cens-0814960009-208,AUTO REPARACIÓ OLOST,24.0,"CTRA. GIRONELLA 31 B, 08519 OLOST",425107.0,4648984.0,41.9892581,2.0958437
cens-0823780001-13,Taller mecànic Sergi Ruiz,24.0,"Carretera Berga 59, 08580 Sant Quirze de Besora",435002.0,4661063.0,42.0989188,2.213951
cens-0823780001-16,Carloman SCP,24.0,"Carrer  Lluçanes 6, 08580 Sant Quirze de Besora",435011.0,4661031.0,42.0986314,2.2140634
cens-0820210007-1471,"PLANXISTERIA VIVES, S.L.",41.0,"C VERNEDES (DE LES) 001, nau 7 i 8, 08470 Sant Celoni",458023.27,4615223.07,41.6876257,2.4956026
cens-0808500000-8,"AGROINDUSTRIALS SABATÉ, S.L.",3.0,"Cal Gregori, 08736 Font-Rubí",386909.0,4586082.0,41.4182852,1.6467283
cens-0804780001-313,CARDONA MOTORS,7.0,"C DE LA PLANTADA 8, 08261 Cardona",391659.68,4641462.48,41.9176405,1.6935162
cens-0815930008-1581,EUROREPAR,41.0,"AV CATALUNYA 226, 08150 Parets del Vallès",436318.87,4602978.51,41.5759037,2.2361217
cens-0816140003-121,Tallers Rafecas,6.0,"Cr Copèrnic 14, 08784 Piera",395570.41,4598246.03,41.5290004,1.748242
cens-0804780001-283,TALLERS ANICET,7.0,"CTRA DEL MIRACLE 36, 08261 Cardona",390473.7,4640820.49,41.911696,1.6793372
cens-0810430008-62,Motor Albet,6.0,"C Vilates 1, 08779 Llacuna",377839.0,4592575.0,41.4754253,1.5369142
cens-0815930008-2593,VEHILS XTREM,41.0,"C GARBI s(n, 08150 Parets del Vallès",436987.61,4601504.44,41.5626802,2.2442975
cens-0816140003-661,Taller Juma Car,6.0,"Cr Copèrnic 40, Nau 1, 08784 Piera",395439.14,4598670.21,41.5328031,1.7465951
cens-0815930008-1763,R MOTORS,41.0,"C SANT GAIETA 5, 08150 Parets del Vallès",436271.5,4603224.71,41.5781173,2.2355274
cens-0815930008-1788,MARTÍ AUTOMOCIÓ,41.0,"C LLIBERTAT 17, 08150 Parets del Vallès",435533.6,4601618.55,41.563592,2.226849
cens-0815930008-2172,AUDIO EQUIP,41.0,"XALOC 1, 08150 Parets del Vallès",437162.92,4602141.32,41.5684302,2.2463332
cens-0815930008-2539,TALLERS XIBELI,41.0,"C SALVADOR ESPRIU 16, Baixos, 08150 Parets del Vallès",436361.39,4602605.36,41.5725462,2.2366712
cens-0815930008-2372,MECAM,41.0,"C CAMI DE MONTMELO 1, 08150 Parets del Vallès",436410.61,4600994.05,41.5580376,2.2374322
cens-0806890004-96,TALLERS MIQUEL SALA,11.0,"C SANT FRANCESC 4, 08758 Cervelló",413019.07,4583321.48,41.3966739,1.959507
cens-0820930008-259,AUTO SANT FOST,41.0,"C SANTA ROSA 49, 08105 Sant Fost de Campsentelles",435023.0,4597718.0,41.5284197,2.2211476
cens-0815930008-2723,TCARS GARAGE,41.0,"C MARINETA (LA) 5, 08150 Parets del Vallès",437382.03,4603347.17,41.5793081,2.2488351
cens-0813850006-28,PLANXISTERIA MOIÀ,42.0,"C PARAIRES 5, 08180 Moià",425949.24,4628462.15,41.8045207,2.1085845
cens-0813850006-701,MOTOR MOIÀ,42.0,"AV PAU 41, 08180 Moià",425579.62,4628978.21,41.8091338,2.1040709
cens-0802530008-24,MOTOS ESTEVE,6.0,"C BRUC DE BAIX 44, 08294 Bruc",398485.91,4603501.51,41.5767034,1.7822933
cens-0802530008-71,EUROTALLER J. CASTELLET,6.0,"TRAVESSERA EXTERIOR N-II sn, 08294 Bruc",398158.92,4603605.38,41.5775972,1.7783541
cens-0820210007-3694,"MECANICA SALVADOR, SL",41.0,"VIAL PARAL.LEL DE LA CTRA C-35 124, 08470 Sant Celoni",458726.0,4615766.0,41.6925525,2.5040089
cens-0823310007-70,SOLIPLAST,24.0,"C PARAIRES 4, 08572 Sant Pere de Torelló",441248.93,4657809.96,42.0701146,2.2898187
cens-0820930008-168,PROFIL,41.0,"C REC DEL MOLI 36, NAU E, 08105 Sant Fost de Campsentelles",435113.35,4597674.72,41.5280372,2.2222351
cens-0820210007-1627,Alcadent,41.0,"PL MERCE RODOREDA 002, Loc I i J, 08470 Sant Celoni",457348.58,4615001.81,41.6855969,2.4875116
cens-0820210007-3393,A la teva mida,41.0,"C ANSELM CLAVE 006, 08470 Sant Celoni",457769.22,4615447.48,41.6896335,2.4925342
cens-0806730008-308,Argemí Prefabricats,24.0,"RONDA FONT GROSSA 8, 08540 Centelles",435888.0,4626747.0,41.7899397,2.2284004
cens-0807490004-88,600 RODES,17.0,"C VALLESPIR 9, 08880 Cubelles",386932.75,4561791.03,41.1995393,1.651528
cens-0815930008-1052,INCOBE,41.0,"C GARBI 2, 08150 Parets del Vallès",437122.61,4601378.98,41.5615608,2.2459296
cens-0816140003-210,"Planxisteria i pintura Fernandez Arroyo,",6.0,"Cr Major 36, 08784 Piera",395852.95,4591756.01,41.4705917,1.75275
cens-0813850006-385,MOTRIO,42.0,"CTRA MANRESA 9-11, 08180 Moià",425049.98,4628958.86,41.8089096,2.0976979
cens-0813850006-468,FELIU MOTOR,42.0,"C VERGE DE MONTSERRAT 8, 08180 Moià",424263.32,4629211.57,41.8111107,2.0881964
cens-0820930008-22,MECANDBOX,41.0,"C SANTA ROSA 51, 08105 Sant Fost de Campsentelles",435031.0,4597712.0,41.5283663,2.2212441
cens-0807490004-220,JM AUTOWAGEN,17.0,"C MONTSIA 20, 08880 Cubelles",386410.73,4561823.7,41.1997604,1.6452979
cens-0802910007-337,IENDE,21.0,"RONDA NARCIS MONTURIOL 6 PIS 1, 1, 08349 Cabrera de Mar",451182.41,4597582.39,41.5283469,2.4148434
cens-0823620002-198,"VENTURA PINTURA I DECORACIO, SL",3.0,"C VINYETS (ELS) 5, 5, 08777 Sant Quintí de Mediona",389704.08,4590184.69,41.4556196,1.6794174
cens-0802910007-238,M.D.R.,21.0,"C INDUSTRIA 5, 08349 Cabrera de Mar",451064.41,4597583.71,41.5283516,2.413429
cens-0802910007-300,TEXKNIT,21.0,"RONDA NARCIS MONTURIOL 30, 08349 Cabrera de Mar",451286.79,4597756.22,41.529919,2.4160804
cens-0810690004-7630,Mandrion SL,41.0,"RDA COLLSABADELL 6, 08450 Llinars del Vallès",451506.0,4610685.0,41.6463815,2.4176624
cens-0820210007-2934,Fustieban,41.0,"C SANTA ANNA 003, bxs, 08470 Sant Celoni",457938.09,4615377.4,41.6890112,2.4945683
cens-0815930008-902,GRIFOLS,41.0,"C PALOU 6, 08150 Parets del Vallès",437318.92,4602889.12,41.5751776,2.248126
cens-0823620002-109,AMARGOS,3.0,"C VINYETS (ELS) 31, 7, 08777 Sant Quintí de Mediona",389662.8,4590232.32,41.4560429,1.6789146
cens-0828300000-8,EFFITRONIX,24.0,"C OSONA 16, 08551 Tona",436546.13,4633734.73,41.852926,2.2355722
cens-0810690004-7975,Motos GEA,41.0,"AV PAU CASALS 115, 08450 Llinars del Vallès",449912.24,4609932.52,41.6395055,2.3985879
cens-0802910007-34,MECANITZATS INDUSTRIALS ARGENTONA,21.0,"C CAMI DEL MIG 14A, 08349 Cabrera de Mar",451341.3,4597660.7,41.5290619,2.4167415
cens-0820930008-137,EPROMET,41.0,"AV PONENT, 08105 Sant Fost de Campsentelles",435007.65,4596936.41,41.5213789,2.221048
cens-0820930008-75,TM METAL,41.0,"C SANTA RITA 19, 08105 Sant Fost de Campsentelles",435095.03,4597758.15,41.5287872,2.2220066
cens-0820930008-11,ATFE SL,41.0,"INDUSTRIA 8, 08105 Sant Fost de Campsentelles",434678.91,4596888.91,41.5209243,2.2171135
cens-0815930008-2502,TECNIPROTOS,41.0,"C GARBI 6, 08150 Parets del Vallès",437065.12,4601606.5,41.5636055,2.2452163
